relationship_row_id,doc_id,region,ethnography_group,entity_a,entity_a_type,entity_b,entity_b_type,scope_coded,reasoning,supporting_quote_raw,relation_label_raw,local_term_raw,symmetry_coded,relation_type_coded,confidence,notes,extracted_at
1411,/san_wiessner_106_1994_sv,SouthernAfrica,san,collaterals,kin_role,affinal kin,kin_role,kinship,Ethnographer notes kin terms (and corresponding joking/respect) generally distinguish collaterals from affines.,"Standard !Kung kinship terms are structured by relative age and generation, and each term carries with it a relationship of joking or respect that delimits eligibility for marriage and a range of permitted behavior.",relationship of joking or respect,,symmetric,joking_relationship,0.8,,2026-07-06T10:31:27.014320+00:00
1412,/san_wiessner_106_1994_sv,SouthernAfrica,san,spouses' siblings and siblings' spouses,kin_role,collateral kin,kin_role,kinship,"Text states spouses' siblings and siblings' spouses are given terms not distinguishing them from collateral kin, implying same joking/respect rules.",Only spouses' siblings and siblings' spouses are given terms that do not distinguish them from collateral kin.,same kinship joking/respect terms,,symmetric,joking_relationship,0.85,,2026-07-06T10:31:27.014320+00:00
1413,/san_wiessner_108_1988_sv,SouthernAfrica,san,people sharing their name,group,ego's nuclear family (core),kin_role,kinship,Text says name-sharers are given generational terms carrying joking status relative to the nuclear family.,People sharing their name are given a generational term carrying the appropriate joking status (Marshall 1976).,joking status extended by homonymous method,,unclear,joking_relationship,0.6,Document frames joking status as tied to kin-term extension via shared names; units coded as 'people sharing their name' vs 'core' nuclear family.,2026-07-06T10:31:36.087661+00:00
1414,/san_wiessner_108_1988_sv,SouthernAfrica,san,one who shares a name with a person's sister,kin_role,person's sister,kin_role,kinship,"The text explicitly treats the name-sharer as 'like' the sister, indicating a patterned kin-based joking relation.",The one who shares a name with a person's sister is said to be ‘like’ his sister (note that the San clearly do not say that this person then ‘is’ his sister as the term giving and term receiving groups are kept distinct).,like (name-based joking extension),,unclear,joking_relationship,0.7,"Extracted as a patterned, recurrent kin-based teasing/licensed familiarity via the homonymous method.",2026-07-06T10:31:36.087661+00:00
1415,/san_wiessner_114_1988_sv,SouthernAfrica,san,one's own generation,kin_role,one's own generation,kin_role,kinship,Text states peers in the same generation are permitted a reciprocal joking relationship.,"Essentially one is allowed to joke with everybody in one's own generation except siblings of the opposite sex and their spouses, one's spouse's siblings of the same sex and their spouses as well as everybody in alternate generations to yours.",,,symmetric,joking_relationship,0.95,"Exclusions (siblings, in-laws, alternate generations) are avoidance rules and not extracted as joking ties.",2026-07-06T10:31:48.642132+00:00
1416,/san_wiessner_114_1988_sv,SouthernAfrica,san,homonymous method (individual for whom one is given a term),kin_role,person given the kin term (ego's referent),kin_role,kinship,Homonymous kin-terms transfer the same joking relationship reciprocally to the holder of the term.,"The homonymous method of applying terms again takes precedence over the generational and one has the same joking relationship as the individual for whom one is given a term. The joking relationship is always reciprocal and as soon as one person has a kin term for another, both know within what bounds they must behave.",,,symmetric,joking_relationship,0.9,Models how kin-term assignment creates recurring licensed teasing between ego and referent's relations.,2026-07-06T10:31:48.642132+00:00
1417,/san_wiessner_144_1988_sv,SouthernAfrica,san,hxaro partner,group,joking relative,kin_role,kinship,"Text describes joking behaviour between hxaro partners who are joking relatives, a patterned kin-based licensed teasing tied to exchange.","A San may just wait quietly for a return or if his hxaro partner lives nearby and is a joking relative, after a respectable period of time, a minimum of two weeks, the giver may go to the receiver and jokingly remind him that he has a debt.",,hxaro,symmetric,joking_relationship,0.9,Hxaro is the delayed-exchange relationship; joking reminders are a culturally patterned licensed familiarity between kin-role partners.,2026-07-06T10:31:58.464049+00:00
1418,/san_wiessner_355_1988_sv,SouthernAfrica,san,Nunamiut,ethnic group,joking partners,group,within_group,Text states Nunamiut use joking partnerships as an institutional channel to make non-kin into quasi-kin.,"If it is not possible for them to find a common relative other channels are still open—a name relationship, a dancing partnership, joking partnership, etc..",joking partnership,,symmetric,joking_relationship,0.6,Document lists joking partnership as a culturally recognized channel among the Nunamiut; textual detail on specific paired categories is limited.,2026-07-06T10:32:05.718576+00:00
1419,/shona_aschwanden_175_1982_sv,SouthernAfrica,shona,muzukuru,kin_role,Tendai,kin_role,kinship,Text explicitly says Tendai and the muzukuru have a culturally established joking relationship tied to marriage roles.,"Tendai treats Muzhara as kindly as she would treat Farai, thus establishing a so-called joking relationship with him.",so-called joking relationship,,symmetric,joking_relationship,0.9,Muzhara is the muzukuru (nephew) acting in the ritual/marriage context toward the bride (Tendai).,2026-07-06T10:32:13.845046+00:00
1420,/shona_aschwanden_74_1982,SouthernAfrica,shona,man,kin_role,varamu,kin_role,within_group,Text states varamu are women with whom a man can have a joking relationship; clearly a patterned cultural tie.,"Adolescent boys have hardly any sexual contact with girls. However, possible partners in intimate relationships (which may lead to sexual intercourse) are the varamu — those women with whom a man can have a joking relationship (cf below).",,varamu,symmetric,joking_relationship,0.7,,2026-07-06T10:32:22.759974+00:00
1421,/shona_aschwanden_75_1982,SouthernAfrica,shona,the youth,kin_role,his elder brother's wife,kin_role,kinship,Text describes a culturally sanctioned recurring joking relationship between youth and elder brother's wife.,"During this period of his life the boy is also given more thorough instruction on sexual matters by some older members of the family such as, for instance, an elder brother and his wife. With the latter the youth is on special terms — the so-called “joking relationship”.",joking relationship,,symmetric,joking_relationship,0.9,,2026-07-06T10:32:29.217428+00:00
1422,/shona_aschwanden_78_1982_sv,SouthernAfrica,shona,growing Karanga girl,kin_role,her sisters' husbands,kin_role,kinship,Text explicitly calls the permitted interaction between girls and sisters' husbands a 'joking relationship'.,"At the beginning of puberty, the girls are separated from the boys, but despite this it is then that the first sexual “concessions” are made and the young girls learn more about their future sex-life. The growing Karanga girl is permitted to mix with her sisters' husbands, to eat and joke with them, the latter including the exchange of obscenities. This is what is called a joking relationship.",joking relationship,,symmetric,joking_relationship,0.9,Culturally patterned permitted teasing between adolescent females and their sisters' husbands; intended to ease potential future polygyny.,2026-07-06T10:32:36.202140+00:00
1423,/shona_ashwanden_277_1987_sv,SouthernAfrica,shona,muzukuru,kin_role,dead man's clan,clan,kinship,Text explicitly links muzukuru to a culturally recognized 'joking relationship' involving the dead man's clan.,"By drinking the “beer of the water”, however, the muzukuru represents still something else. He demonstrates, the Karanga explain, that he himself reaps the “benefit” of the “amniotic fluid” because he can marry women from the dead man's clan (cf p. *, the joking relationship).",the joking relationship,,unclear,joking_relationship,0.6,,2026-07-06T10:32:44.293018+00:00
1424,/shona_bourdillon_49_sv,SouthernAfrica,shona,the sister's son,kin_role,his mother's brother,kin_role,kinship,Text describes recurrent culturally recognized avuncular joking privileges (ukama hwokutamba).,"This relationship is cordial and intimate: the Shona refer to it as ukama hwokutamba (‘a relationship of playing’) and anthropologists call it a joking relationship. The sister's son can normally avail himself of anything belonging to his mother's brother without even asking for it, and no action should be taken against him.",ukama hwokutamba,ukama hwokutamba,mixed,joking_relationship,0.95,,2026-07-06T10:32:51.973424+00:00
1425,/shona_bullock_81_sv,SouthernAfrica,shona,Maromo,kin_role,Paratema,kin_role,kinship,Explicit avuncular joking license between mother's brother and nephew described as ritualized privileges.,"To Paratema, Maromo is muzukuru, his sister's son, and he is privileged in many respects above the sons of the house. He takes precedence over them at meals, sitting next his sekuru, and, in a joking way, may rob him even of his raiment.",,muzukuru,mixed,joking_relationship,0.9,,2026-07-06T10:33:11.646036+00:00
1426,/shona_bullock_81_sv,SouthernAfrica,shona,Maromo,kin_role,Marutenga,person,kinship,Joking licence extended to the mother's brother's wife; culturally patterned with limits and blame.,"extended to some extent with Marutenga, Paratema's wife; and if Maromo exceeds its limits with her, it is she who will be blamed by Paratema, for there is a very cordial bond between sekuru and muzukuru.",,,non_symmetric,joking_relationship,0.7,Marutenga is an individual but cited as role-holder (Paratema's wife) in the joking institution.,2026-07-06T10:33:11.646036+00:00
1427,/shona_bullock_81_sv,SouthernAfrica,shona,Maromo,person,Whera,person,within_group,Recurrent privileged familiarity: Whera acts as bride-confidante and greets Maromo with licensed familiarity.,"He is on excellent terms with her, and she runs out to greet him when she sees him coming, calling out “Our husbands have arrived”, and takes his impedimenta, putting them in her hut. He is the honoured guest during his visit.",,,symmetric,joking_relationship,0.6,Whera's exact kin-role is not specified; treated as patterned privileged familiarity within the society.,2026-07-06T10:33:11.646036+00:00
